id,tiempo_key,ubicacion_key,especie_key,autoridad_key,situacion,cantidad
4409,3,42,110,1,ENTREGA VOLUNTARIA,1
4410,3,151,6,1,ENTREGA VOLUNTARIA,1
4411,3,123,5,1,ENTREGA VOLUNTARIA,1
4412,3,42,5,1,ENTREGA VOLUNTARIA,1
4413,3,38,5,1,ENTREGA VOLUNTARIA,1
4414,3,82,7,1,ENTREGA VOLUNTARIA,1
4415,3,57,8,1,ENTREGA VOLUNTARIA,1
4416,3,57,11,1,ENTREGA VOLUNTARIA,1
4417,3,82,202,1,ENTREGA VOLUNTARIA,1
4418,3,57,11,1,ENTREGA VOLUNTARIA,2
4419,3,61,33,1,ENTREGA VOLUNTARIA,1
4420,3,2,60,2,ENTREGA VOLUNTARIA,1
4421,3,55,4,1,ENTREGA VOLUNTARIA,1
4422,3,55,229,1,ENTREGA VOLUNTARIA,1
4423,3,55,29,1,ENTREGA VOLUNTARIA,2
4424,3,55,27,1,ENTREGA VOLUNTARIA,1
4425,3,61,112,1,ENTREGA VOLUNTARIA,1
4426,3,61,112,1,ENTREGA VOLUNTARIA,1
4427,3,55,194,1,ENTREGA VOLUNTARIA,1
4428,3,55,33,1,ENTREGA VOLUNTARIA,1
4429,3,55,4,1,ENTREGA VOLUNTARIA,1
4430,3,55,29,1,ENTREGA VOLUNTARIA,2
4431,3,55,29,1,ENTREGA VOLUNTARIA,2
4432,3,55,33,1,ENTREGA VOLUNTARIA,1
4433,3,14,14,1,ENTREGA VOLUNTARIA,1
4434,3,42,83,1,ENTREGA VOLUNTARIA,1
4435,3,57,7,1,ENTREGA VOLUNTARIA,1
4436,3,214,14,1,ENTREGA VOLUNTARIA,1
4437,3,22,53,1,ENTREGA VOLUNTARIA,1
4438,3,22,55,1,ENTREGA VOLUNTARIA,1
4439,3,73,13,1,ENTREGA VOLUNTARIA,1
4440,3,45,45,1,ENTREGA VOLUNTARIA,1
4441,3,296,27,1,ENTREGA VOLUNTARIA,1
4442,3,35,5,1,ENTREGA VOLUNTARIA,1
4443,3,226,3,1,ENTREGA VOLUNTARIA,1
4444,3,5,230,1,ENTREGA VOLUNTARIA,1
4445,3,19,5,1,ENTREGA VOLUNTARIA,1
4446,3,9,15,1,ENTREGA VOLUNTARIA,1
4447,3,90,15,1,ENTREGA VOLUNTARIA,1
4448,3,214,11,1,ENTREGA VOLUNTARIA,1
4449,3,64,32,1,ENTREGA VOLUNTARIA,1
4450,3,2,1,1,ENTREGA VOLUNTARIA,1
4451,3,57,60,1,ENTREGA VOLUNTARIA,1
4452,3,65,14,1,ENTREGA VOLUNTARIA,4
4453,3,31,5,1,ENTREGA VOLUNTARIA,1
4454,3,101,202,1,ENTREGA VOLUNTARIA,132
4455,3,82,5,1,ENTREGA VOLUNTARIA,1
4456,3,288,5,1,ENTREGA VOLUNTARIA,1
4457,3,80,58,1,ENTREGA VOLUNTARIA,1
4458,3,19,127,1,ENTREGA VOLUNTARIA,1
4459,3,80,69,1,ENTREGA VOLUNTARIA,1
4460,3,80,69,1,ENTREGA VOLUNTARIA,1
4461,3,5,64,1,ENTREGA VOLUNTARIA,1
4462,3,30,27,1,ENTREGA VOLUNTARIA,1
4463,3,67,5,1,ENTREGA VOLUNTARIA,1
4464,3,297,5,1,ENTREGA VOLUNTARIA,1
4465,3,57,202,1,ENTREGA VOLUNTARIA,1
4466,3,288,5,1,ENTREGA VOLUNTARIA,1
4467,3,298,5,1,ENTREGA VOLUNTARIA,1
4468,3,77,6,1,ENTREGA VOLUNTARIA,1
4469,3,299,45,1,ENTREGA VOLUNTARIA,1
4470,3,181,3,1,ENTREGA VOLUNTARIA,1
4471,3,57,7,1,ENTREGA VOLUNTARIA,1
4472,3,5,33,1,ENTREGA VOLUNTARIA,1
4473,3,5,14,1,ENTREGA VOLUNTARIA,1
4474,3,299,45,1,ENTREGA VOLUNTARIA,2
4475,3,132,64,1,ENTREGA VOLUNTARIA,1
4476,3,259,5,1,ENTREGA VOLUNTARIA,1
4477,3,25,6,1,ENTREGA VOLUNTARIA,1
4478,3,120,125,1,ENTREGA VOLUNTARIA,1
4479,3,19,14,1,ENTREGA VOLUNTARIA,1
4480,3,30,33,1,ENTREGA VOLUNTARIA,1
4481,3,300,217,1,ENTREGA VOLUNTARIA,1
4482,3,49,14,1,ENTREGA VOLUNTARIA,1
4483,3,57,231,1,ENTREGA VOLUNTARIA,1
4484,3,90,5,1,ENTREGA VOLUNTARIA,1
4485,3,252,33,1,ENTREGA VOLUNTARIA,1
4486,3,301,19,1,ENTREGA VOLUNTARIA,1
4487,3,302,12,1,ENTREGA VOLUNTARIA,1
4488,3,302,4,1,ENTREGA VOLUNTARIA,1
4489,3,57,5,1,ENTREGA VOLUNTARIA,1
4490,8,57,126,2,HALLAZGO,1
4491,9,57,126,2,HALLAZGO,1
4492,3,303,32,1,ENTREGA VOLUNTARIA,1
4493,3,130,33,1,ENTREGA VOLUNTARIA,1
4494,3,19,27,1,ENTREGA VOLUNTARIA,1
4495,3,38,44,1,ENTREGA VOLUNTARIA,1
4496,3,53,191,1,ENTREGA VOLUNTARIA,1
4497,3,30,5,1,ENTREGA VOLUNTARIA,1
4498,3,38,45,1,ENTREGA VOLUNTARIA,1
4499,3,123,12,1,ENTREGA VOLUNTARIA,1
4500,3,22,5,1,ENTREGA VOLUNTARIA,1
4501,3,30,5,1,ENTREGA VOLUNTARIA,1
4502,3,30,14,1,ENTREGA VOLUNTARIA,1
4503,3,295,5,1,ENTREGA VOLUNTARIA,1
4504,3,42,33,1,ENTREGA VOLUNTARIA,1
4505,3,22,27,1,ENTREGA VOLUNTARIA,1
4506,3,304,83,1,ENTREGA VOLUNTARIA,1
4507,3,73,33,1,ENTREGA VOLUNTARIA,2
4508,3,5,127,1,ENTREGA VOLUNTARIA,1
4509,3,14,20,1,ENTREGA VOLUNTARIA,1
4510,3,226,6,1,ENTREGA VOLUNTARIA,1
4511,3,78,5,1,ENTREGA VOLUNTARIA,1
4512,3,14,33,1,ENTREGA VOLUNTARIA,1
4513,3,21,185,1,ENTREGA VOLUNTARIA,1
4514,3,77,5,1,ENTREGA VOLUNTARIA,1
4515,3,56,5,1,ENTREGA VOLUNTARIA,1
4516,3,19,138,1,ENTREGA VOLUNTARIA,1
4517,3,5,5,1,ENTREGA VOLUNTARIA,1
4518,3,57,217,1,ENTREGA VOLUNTARIA,1
4519,3,192,5,1,ENTREGA VOLUNTARIA,1
4520,3,5,41,1,ENTREGA VOLUNTARIA,1
4521,3,5,64,1,ENTREGA VOLUNTARIA,1
4522,3,305,6,1,ENTREGA VOLUNTARIA,1
4523,3,306,11,1,ENTREGA VOLUNTARIA,1
4524,3,30,217,1,ENTREGA VOLUNTARIA,1
4525,3,57,33,1,ENTREGA VOLUNTARIA,1
4526,3,77,5,1,ENTREGA VOLUNTARIA,1
4527,3,14,232,1,ENTREGA VOLUNTARIA,1
4528,3,230,6,1,ENTREGA VOLUNTARIA,1
4529,3,214,97,1,ENTREGA VOLUNTARIA,1
4530,3,2,33,1,ENTREGA VOLUNTARIA,1
4531,3,23,33,1,ENTREGA VOLUNTARIA,1
4532,3,24,59,1,ENTREGA VOLUNTARIA,1
4533,3,50,5,1,ENTREGA VOLUNTARIA,1
4534,3,50,4,1,ENTREGA VOLUNTARIA,1
4535,3,80,127,1,ENTREGA VOLUNTARIA,1
4536,3,219,174,2,ENTREGA VOLUNTARIA,1
4537,3,42,185,1,ENTREGA VOLUNTARIA,1
4538,3,266,14,2,ENTREGA VOLUNTARIA,1
4539,3,2,202,1,ENTREGA VOLUNTARIA,1
4540,3,2,40,1,ENTREGA VOLUNTARIA,1
4541,3,2,45,1,ENTREGA VOLUNTARIA,1
4542,3,57,43,1,ENTREGA VOLUNTARIA,1
4543,3,212,216,1,ENTREGA VOLUNTARIA,1
4544,3,57,108,1,ENTREGA VOLUNTARIA,1
4545,3,212,39,1,ENTREGA VOLUNTARIA,1
4546,3,59,5,1,ENTREGA VOLUNTARIA,1
4547,3,30,227,1,ENTREGA VOLUNTARIA,1
4548,3,24,8,1,ENTREGA VOLUNTARIA,2
4549,3,57,5,1,ENTREGA VOLUNTARIA,1
4550,3,5,33,1,ENTREGA VOLUNTARIA,1
4551,3,307,33,1,ENTREGA VOLUNTARIA,1
4552,3,57,33,1,ENTREGA VOLUNTARIA,1
4553,3,77,5,1,ENTREGA VOLUNTARIA,1
4554,3,81,33,1,ENTREGA VOLUNTARIA,1
4555,3,308,33,1,ENTREGA VOLUNTARIA,7
4556,3,57,155,1,ENTREGA VOLUNTARIA,1
4557,3,57,5,1,ENTREGA VOLUNTARIA,1
4558,3,30,5,1,ENTREGA VOLUNTARIA,1
4559,3,22,18,1,ENTREGA VOLUNTARIA,1
4560,3,127,64,1,ENTREGA VOLUNTARIA,1
4561,3,57,4,1,ENTREGA VOLUNTARIA,1
4562,3,57,11,1,ENTREGA VOLUNTARIA,1
4563,3,57,5,1,ENTREGA VOLUNTARIA,1
4564,3,57,233,1,ENTREGA VOLUNTARIA,1
4565,3,77,33,1,ENTREGA VOLUNTARIA,1
4566,3,57,8,1,ENTREGA VOLUNTARIA,2
4567,3,57,11,1,ENTREGA VOLUNTARIA,1
4568,3,57,9,1,ENTREGA VOLUNTARIA,1
4569,3,57,12,1,ENTREGA VOLUNTARIA,1
4570,3,57,10,1,ENTREGA VOLUNTARIA,3
4571,3,57,183,1,ENTREGA VOLUNTARIA,1
4572,3,255,33,1,ENTREGA VOLUNTARIA,1
4573,3,5,5,1,ENTREGA VOLUNTARIA,2
4574,3,30,5,1,ENTREGA VOLUNTARIA,1
4575,3,77,127,1,ENTREGA VOLUNTARIA,1
4576,8,57,202,2,HALLAZGO,1
4577,9,57,202,2,HALLAZGO,1
4578,3,30,5,1,ENTREGA VOLUNTARIA,1
4579,3,57,6,1,ENTREGA VOLUNTARIA,1
4580,3,35,155,1,ENTREGA VOLUNTARIA,1
4581,3,55,36,1,ENTREGA VOLUNTARIA,1
4582,3,49,5,1,ENTREGA VOLUNTARIA,1
4583,3,38,5,1,ENTREGA VOLUNTARIA,1
4584,3,57,217,1,ENTREGA VOLUNTARIA,1
4585,3,158,33,1,ENTREGA VOLUNTARIA,1
4586,3,18,5,1,ENTREGA VOLUNTARIA,1
4587,3,127,154,1,ENTREGA VOLUNTARIA,1
4588,3,309,18,1,ENTREGA VOLUNTARIA,1
4589,3,57,83,1,ENTREGA VOLUNTARIA,1
4590,3,57,92,1,ENTREGA VOLUNTARIA,1
4591,3,5,99,1,ENTREGA VOLUNTARIA,1
4592,3,19,202,1,ENTREGA VOLUNTARIA,2
4593,3,57,11,1,ENTREGA VOLUNTARIA,1
4594,3,22,110,1,ENTREGA VOLUNTARIA,1
4595,3,11,33,1,ENTREGA VOLUNTARIA,6
4596,3,310,6,1,ENTREGA VOLUNTARIA,1
4597,3,311,33,1,ENTREGA VOLUNTARIA,1
4598,3,77,202,1,ENTREGA VOLUNTARIA,1
4599,3,57,183,1,ENTREGA VOLUNTARIA,1
4600,3,200,85,1,ENTREGA VOLUNTARIA,1
4601,3,155,57,1,ENTREGA VOLUNTARIA,1
4602,3,57,5,1,ENTREGA VOLUNTARIA,1
4603,3,30,83,1,ENTREGA VOLUNTARIA,1
4604,3,22,45,1,ENTREGA VOLUNTARIA,2
4605,3,230,151,1,ENTREGA VOLUNTARIA,1
4606,3,30,15,1,ENTREGA VOLUNTARIA,1
4607,3,30,5,1,ENTREGA VOLUNTARIA,1
4608,3,81,45,1,ENTREGA VOLUNTARIA,1
4609,3,60,64,1,ENTREGA VOLUNTARIA,1
4610,3,214,64,1,ENTREGA VOLUNTARIA,1
4611,3,57,14,1,ENTREGA VOLUNTARIA,2
4612,3,30,61,1,ENTREGA VOLUNTARIA,1
4613,3,30,33,1,ENTREGA VOLUNTARIA,1
4614,3,130,36,1,ENTREGA VOLUNTARIA,1
4615,3,57,120,1,ENTREGA VOLUNTARIA,1
4616,3,22,32,1,ENTREGA VOLUNTARIA,1
4617,3,288,5,1,ENTREGA VOLUNTARIA,5
4618,3,233,5,1,ENTREGA VOLUNTARIA,1
4619,3,50,33,1,ENTREGA VOLUNTARIA,7
4620,3,73,15,1,ENTREGA VOLUNTARIA,1
4621,3,38,5,1,ENTREGA VOLUNTARIA,2
4622,3,216,234,1,ENTREGA VOLUNTARIA,1
4623,3,5,64,1,ENTREGA VOLUNTARIA,1
4624,3,30,217,1,ENTREGA VOLUNTARIA,1
4625,3,87,6,1,ENTREGA VOLUNTARIA,1
4626,3,57,33,1,ENTREGA VOLUNTARIA,1
4627,3,76,217,1,ENTREGA VOLUNTARIA,1
4628,3,42,5,1,ENTREGA VOLUNTARIA,1
4629,3,42,33,1,ENTREGA VOLUNTARIA,6
4630,3,9,127,1,ENTREGA VOLUNTARIA,1
4631,3,30,33,1,ENTREGA VOLUNTARIA,1
4632,3,21,33,1,ENTREGA VOLUNTARIA,1
4633,3,11,6,1,ENTREGA VOLUNTARIA,1
4634,3,19,127,1,ENTREGA VOLUNTARIA,1
4635,3,45,5,1,ENTREGA VOLUNTARIA,4
4636,3,62,33,1,ENTREGA VOLUNTARIA,2
4637,3,55,14,1,ENTREGA VOLUNTARIA,1
4638,3,55,45,1,ENTREGA VOLUNTARIA,1
4639,3,55,58,1,ENTREGA VOLUNTARIA,2
4640,3,79,14,1,ENTREGA VOLUNTARIA,2
4641,3,5,45,1,ENTREGA VOLUNTARIA,1
4642,3,181,14,1,ENTREGA VOLUNTARIA,1
4643,3,289,32,1,ENTREGA VOLUNTARIA,1
4644,3,312,235,1,ENTREGA VOLUNTARIA,1
4645,3,57,217,1,ENTREGA VOLUNTARIA,1
4646,3,75,36,1,ENTREGA VOLUNTARIA,1
4647,3,261,6,1,ENTREGA VOLUNTARIA,1
4648,3,123,217,1,ENTREGA VOLUNTARIA,1
4649,3,55,58,1,ENTREGA VOLUNTARIA,1
4650,3,313,5,1,ENTREGA VOLUNTARIA,1
4651,3,78,4,1,ENTREGA VOLUNTARIA,1
4652,3,130,11,1,ENTREGA VOLUNTARIA,1
4653,3,123,1,1,ENTREGA VOLUNTARIA,1
4654,3,116,33,1,ENTREGA VOLUNTARIA,2
4655,3,57,236,1,ENTREGA VOLUNTARIA,1
4656,3,230,237,1,ENTREGA VOLUNTARIA,1
4657,3,123,10,1,ENTREGA VOLUNTARIA,1
4658,3,49,211,1,ENTREGA VOLUNTARIA,1
4659,3,42,33,1,ENTREGA VOLUNTARIA,1
4660,3,22,238,1,ENTREGA VOLUNTARIA,1
4661,3,57,33,1,ENTREGA VOLUNTARIA,1
4662,3,64,217,1,ENTREGA VOLUNTARIA,1
4663,3,18,64,1,ENTREGA VOLUNTARIA,1
4664,3,42,202,1,ENTREGA VOLUNTARIA,1
4665,3,30,202,1,ENTREGA VOLUNTARIA,1
4666,3,57,33,1,ENTREGA VOLUNTARIA,3
4667,3,30,14,1,ENTREGA VOLUNTARIA,1
4668,3,20,202,1,ENTREGA VOLUNTARIA,1
4669,3,255,5,1,ENTREGA VOLUNTARIA,1
4670,3,57,127,1,ENTREGA VOLUNTARIA,1
4671,3,116,45,1,ENTREGA VOLUNTARIA,1
4672,3,19,202,1,ENTREGA VOLUNTARIA,1
4673,3,300,5,1,ENTREGA VOLUNTARIA,1
4674,3,57,126,1,ENTREGA VOLUNTARIA,1
4675,3,62,33,1,ENTREGA VOLUNTARIA,1
4676,3,11,6,1,ENTREGA VOLUNTARIA,1
4677,3,55,194,1,ENTREGA VOLUNTARIA,1
4678,3,55,194,1,ENTREGA VOLUNTARIA,1
4679,3,55,10,1,ENTREGA VOLUNTARIA,1
4680,3,55,33,1,ENTREGA VOLUNTARIA,4
4681,3,55,33,1,ENTREGA VOLUNTARIA,1
4682,3,55,4,1,ENTREGA VOLUNTARIA,1
4683,3,55,4,1,ENTREGA VOLUNTARIA,1
4684,3,55,145,1,ENTREGA VOLUNTARIA,1
4685,3,79,5,1,ENTREGA VOLUNTARIA,1
4686,3,57,14,1,ENTREGA VOLUNTARIA,1
4687,3,18,5,1,ENTREGA VOLUNTARIA,1
4688,3,172,224,1,ENTREGA VOLUNTARIA,1
4689,3,57,239,1,ENTREGA VOLUNTARIA,1
4690,3,57,84,1,ENTREGA VOLUNTARIA,1
4691,3,57,110,1,ENTREGA VOLUNTARIA,1
4692,3,78,33,1,ENTREGA VOLUNTARIA,2
4693,3,64,217,1,ENTREGA VOLUNTARIA,1
4694,3,78,210,1,ENTREGA VOLUNTARIA,1
4695,3,19,58,1,ENTREGA VOLUNTARIA,1
4696,3,158,157,1,ENTREGA VOLUNTARIA,1
4697,3,57,33,1,ENTREGA VOLUNTARIA,1
4698,3,38,240,1,ENTREGA VOLUNTARIA,1
4699,3,50,217,1,ENTREGA VOLUNTARIA,1
4700,3,24,135,1,ENTREGA VOLUNTARIA,1
4701,3,24,45,1,ENTREGA VOLUNTARIA,1
4702,3,2,33,1,ENTREGA VOLUNTARIA,1
4703,3,57,5,1,ENTREGA VOLUNTARIA,1
4704,3,77,5,1,ENTREGA VOLUNTARIA,1
4705,3,19,45,1,ENTREGA VOLUNTARIA,1
4706,3,231,93,1,ENTREGA VOLUNTARIA,1
4707,3,39,215,1,ENTREGA VOLUNTARIA,1
4708,3,25,5,1,ENTREGA VOLUNTARIA,1
4709,3,19,5,1,ENTREGA VOLUNTARIA,1
4710,3,3,217,1,ENTREGA VOLUNTARIA,1
4711,3,24,85,1,ENTREGA VOLUNTARIA,1
4712,3,57,47,1,ENTREGA VOLUNTARIA,1
4713,3,180,125,1,ENTREGA VOLUNTARIA,1
4714,3,57,202,1,ENTREGA VOLUNTARIA,1
4715,3,266,217,1,ENTREGA VOLUNTARIA,2
4716,3,11,30,1,ENTREGA VOLUNTARIA,1
4717,3,57,11,1,ENTREGA VOLUNTARIA,1
4718,3,55,40,1,ENTREGA VOLUNTARIA,3
4719,3,130,114,1,ENTREGA VOLUNTARIA,1
4720,3,38,33,1,ENTREGA VOLUNTARIA,1
4721,3,14,33,1,ENTREGA VOLUNTARIA,1
4722,3,123,224,1,ENTREGA VOLUNTARIA,2
4723,3,57,241,1,ENTREGA VOLUNTARIA,1
4724,3,5,5,1,ENTREGA VOLUNTARIA,1
4725,3,57,5,1,ENTREGA VOLUNTARIA,1
4726,3,57,5,1,ENTREGA VOLUNTARIA,1
4727,10,57,5,1,ENTREGA VOLUNTARIA,1
4728,3,57,5,1,ENTREGA VOLUNTARIA,1
4729,3,129,67,1,ENTREGA VOLUNTARIA,1
4730,3,19,41,1,ENTREGA VOLUNTARIA,1
4731,3,65,157,1,ENTREGA VOLUNTARIA,1
4732,3,42,242,1,ENTREGA VOLUNTARIA,2
4733,3,252,3,1,ENTREGA VOLUNTARIA,1
4734,3,57,157,1,ENTREGA VOLUNTARIA,1
4735,3,57,157,1,ENTREGA VOLUNTARIA,1
4736,3,19,14,2,ENTREGA VOLUNTARIA,1
4737,3,57,64,1,ENTREGA VOLUNTARIA,1
4738,3,19,153,1,ENTREGA VOLUNTARIA,1
4739,3,42,217,1,ENTREGA VOLUNTARIA,1
4740,3,19,7,1,ENTREGA VOLUNTARIA,8
4741,3,19,7,2,ENTREGA VOLUNTARIA,1
4742,3,19,33,2,ENTREGA VOLUNTARIA,1
4743,3,57,11,1,ENTREGA VOLUNTARIA,1
4744,3,19,33,2,ENTREGA VOLUNTARIA,1
4745,3,19,33,1,ENTREGA VOLUNTARIA,1
4746,3,19,36,2,ENTREGA VOLUNTARIA,1
4747,3,19,33,2,ENTREGA VOLUNTARIA,1
4748,3,19,5,2,ENTREGA VOLUNTARIA,1
4749,3,19,33,2,ENTREGA VOLUNTARIA,1
4750,3,22,229,3,ENTREGA VOLUNTARIA,1
4751,3,19,155,2,ENTREGA VOLUNTARIA,1
4752,3,19,14,1,ENTREGA VOLUNTARIA,1
4753,3,19,33,2,ENTREGA VOLUNTARIA,1
4754,3,19,194,3,ENTREGA VOLUNTARIA,1
4755,3,56,4,1,ENTREGA VOLUNTARIA,1
4756,3,56,64,3,ENTREGA VOLUNTARIA,1
4757,3,56,198,3,ENTREGA VOLUNTARIA,1
4758,3,163,243,5,ENTREGA VOLUNTARIA,1
4759,3,19,33,5,ENTREGA VOLUNTARIA,1
4760,3,57,29,2,ENTREGA VOLUNTARIA,1
4761,3,57,33,1,ENTREGA VOLUNTARIA,1
4762,3,57,33,1,ENTREGA VOLUNTARIA,1
4763,3,54,45,1,ENTREGA VOLUNTARIA,1
4764,3,57,33,1,ENTREGA VOLUNTARIA,1
4765,3,54,45,1,ENTREGA VOLUNTARIA,1
4766,3,19,99,2,ENTREGA VOLUNTARIA,1
4767,3,46,5,1,ENTREGA VOLUNTARIA,1
4768,3,123,32,2,ENTREGA VOLUNTARIA,1
4769,3,19,38,1,ENTREGA VOLUNTARIA,1
4770,3,30,14,1,ENTREGA VOLUNTARIA,1
4771,3,30,18,1,ENTREGA VOLUNTARIA,1
4772,3,19,7,1,ENTREGA VOLUNTARIA,1
4773,3,19,33,1,ENTREGA VOLUNTARIA,1
4774,3,56,45,1,ENTREGA VOLUNTARIA,2
4775,3,19,244,1,ENTREGA VOLUNTARIA,1
4776,3,19,33,1,ENTREGA VOLUNTARIA,1
4777,3,19,5,1,ENTREGA VOLUNTARIA,1
4778,3,19,67,1,ENTREGA VOLUNTARIA,1
4779,3,19,14,1,ENTREGA VOLUNTARIA,2
4780,3,19,5,1,ENTREGA VOLUNTARIA,1
4781,3,19,14,1,ENTREGA VOLUNTARIA,1
4782,3,19,14,1,ENTREGA VOLUNTARIA,1
4783,3,19,7,1,ENTREGA VOLUNTARIA,1
4784,3,56,71,1,ENTREGA VOLUNTARIA,1
4785,3,255,5,1,ENTREGA VOLUNTARIA,1
4786,3,19,33,1,ENTREGA VOLUNTARIA,2
4787,3,19,33,1,ENTREGA VOLUNTARIA,1
4788,3,19,14,1,ENTREGA VOLUNTARIA,2
4789,3,19,7,1,ENTREGA VOLUNTARIA,1
4790,3,19,8,1,ENTREGA VOLUNTARIA,1
4791,3,314,33,1,ENTREGA VOLUNTARIA,1
4792,3,57,33,1,ENTREGA VOLUNTARIA,1
4793,3,79,14,1,ENTREGA VOLUNTARIA,5
4794,3,175,202,1,ENTREGA VOLUNTARIA,1
4795,3,57,202,1,ENTREGA VOLUNTARIA,1
4796,3,57,151,1,ENTREGA VOLUNTARIA,1
4797,3,77,33,1,ENTREGA VOLUNTARIA,1
4798,3,57,217,1,ENTREGA VOLUNTARIA,1
4799,3,57,45,1,ENTREGA VOLUNTARIA,1
4800,3,42,24,1,ENTREGA VOLUNTARIA,1
4801,3,56,45,1,ENTREGA VOLUNTARIA,1
4802,3,57,245,1,ENTREGA VOLUNTARIA,1
4803,3,57,4,1,ENTREGA VOLUNTARIA,1
4804,3,43,103,1,ENTREGA VOLUNTARIA,1
4805,3,56,11,1,ENTREGA VOLUNTARIA,1
4806,3,214,6,1,ENTREGA VOLUNTARIA,1
4807,3,57,5,1,ENTREGA VOLUNTARIA,1
4808,3,315,4,1,ENTREGA VOLUNTARIA,1
4809,3,315,59,1,ENTREGA VOLUNTARIA,1
4810,3,56,41,1,ENTREGA VOLUNTARIA,1
4811,3,19,5,1,ENTREGA VOLUNTARIA,1
4812,3,57,33,1,ENTREGA VOLUNTARIA,1
4813,3,56,33,2,ENTREGA VOLUNTARIA,1
4814,3,56,1,2,ENTREGA VOLUNTARIA,1
4815,3,19,33,2,ENTREGA VOLUNTARIA,1
4816,3,56,246,2,ENTREGA VOLUNTARIA,1
4817,3,56,58,2,ENTREGA VOLUNTARIA,1
4818,3,56,25,2,ENTREGA VOLUNTARIA,1
4819,3,230,6,1,ENTREGA VOLUNTARIA,2
4820,3,56,194,2,ENTREGA VOLUNTARIA,1
4821,3,19,45,2,ENTREGA VOLUNTARIA,1
4822,3,19,67,2,ENTREGA VOLUNTARIA,1
4823,3,19,202,1,ENTREGA VOLUNTARIA,1
4824,3,57,4,2,ENTREGA VOLUNTARIA,1
4825,3,123,33,2,ENTREGA VOLUNTARIA,1
4826,3,57,99,2,ENTREGA VOLUNTARIA,1
4827,3,123,247,2,ENTREGA VOLUNTARIA,1
4828,3,56,25,2,ENTREGA VOLUNTARIA,1
4829,3,5,33,2,ENTREGA VOLUNTARIA,2
4830,3,30,33,2,ENTREGA VOLUNTARIA,1
4831,3,123,248,2,ENTREGA VOLUNTARIA,1
4832,3,57,249,2,ENTREGA VOLUNTARIA,1
4833,3,77,183,2,ENTREGA VOLUNTARIA,1
4834,3,57,183,2,ENTREGA VOLUNTARIA,1
4835,3,19,33,2,ENTREGA VOLUNTARIA,1
4836,3,19,194,2,ENTREGA VOLUNTARIA,1
4837,3,14,250,2,ENTREGA VOLUNTARIA,1
4838,3,19,33,2,ENTREGA VOLUNTARIA,1
4839,3,19,183,2,ENTREGA VOLUNTARIA,1
4840,3,19,5,2,ENTREGA VOLUNTARIA,2
4841,3,19,5,2,ENTREGA VOLUNTARIA,2
4842,3,19,1,2,ENTREGA VOLUNTARIA,1
4843,3,19,33,2,ENTREGA VOLUNTARIA,1
4844,3,19,33,2,ENTREGA VOLUNTARIA,1
4845,3,19,33,2,ENTREGA VOLUNTARIA,1
4846,3,56,194,2,ENTREGA VOLUNTARIA,1
4847,3,19,202,1,ENTREGA VOLUNTARIA,1
4848,3,56,194,2,ENTREGA VOLUNTARIA,1
4849,3,56,202,2,ENTREGA VOLUNTARIA,1
4850,3,56,5,2,ENTREGA VOLUNTARIA,1
4851,3,56,14,2,ENTREGA VOLUNTARIA,1
4852,3,56,11,2,ENTREGA VOLUNTARIA,1
4853,3,56,12,2,ENTREGA VOLUNTARIA,1
4854,3,56,5,2,ENTREGA VOLUNTARIA,1
4855,3,56,5,2,ENTREGA VOLUNTARIA,1
4856,3,56,33,2,ENTREGA VOLUNTARIA,1
4857,3,56,202,2,ENTREGA VOLUNTARIA,1
4858,3,56,14,2,ENTREGA VOLUNTARIA,1
4859,3,56,14,2,ENTREGA VOLUNTARIA,1
4860,3,56,56,2,ENTREGA VOLUNTARIA,1
4861,3,56,11,2,ENTREGA VOLUNTARIA,1
4862,3,19,5,2,ENTREGA VOLUNTARIA,1
4863,3,19,33,2,ENTREGA VOLUNTARIA,4
4864,3,19,33,2,ENTREGA VOLUNTARIA,1
4865,3,19,33,2,ENTREGA VOLUNTARIA,1
4866,3,56,202,1,ENTREGA VOLUNTARIA,2
4867,3,19,33,2,ENTREGA VOLUNTARIA,1
4868,3,19,5,2,ENTREGA VOLUNTARIA,1
4869,3,19,14,2,ENTREGA VOLUNTARIA,1
4870,3,56,49,1,ENTREGA VOLUNTARIA,1
4871,3,56,33,1,ENTREGA VOLUNTARIA,1
4872,3,56,5,1,ENTREGA VOLUNTARIA,1
4873,3,56,251,1,ENTREGA VOLUNTARIA,1
4874,3,19,11,1,ENTREGA VOLUNTARIA,1
4875,3,19,8,1,ENTREGA VOLUNTARIA,1
4876,3,19,33,1,ENTREGA VOLUNTARIA,1
4877,3,56,11,2,ENTREGA VOLUNTARIA,1
4878,3,56,64,1,ENTREGA VOLUNTARIA,1
4879,3,19,33,1,ENTREGA VOLUNTARIA,1
4880,3,56,64,1,ENTREGA VOLUNTARIA,1
4881,3,19,202,2,ENTREGA VOLUNTARIA,1
4882,3,19,202,2,ENTREGA VOLUNTARIA,1
4883,3,57,252,2,ENTREGA VOLUNTARIA,1
4884,3,257,202,1,ENTREGA VOLUNTARIA,1
4885,3,57,202,1,ENTREGA VOLUNTARIA,2
4886,3,79,36,1,ENTREGA VOLUNTARIA,1
4887,3,30,5,1,ENTREGA VOLUNTARIA,1
4888,3,39,33,1,ENTREGA VOLUNTARIA,1
4889,3,57,5,1,ENTREGA VOLUNTARIA,1
4890,3,22,36,1,ENTREGA VOLUNTARIA,1
